90 2466
value,weight
16,94
89,46
4,81
44,27
84,82
40,66
69,40
57,12
95,33
32,23
2,91
8,42
7,38
58,54
76,90
68,59
74,85
52,94
80,88
8,50
1,36
53,76
10,60
37,86
4,39
16,18
54,16
42,75
77,55
25,59
5,87
12,100
22,42
95,26
10,45
43,69
6,83
23,91
100,28
54,21
5,43
19,58
30,26
10,94
33,9
67,34
73,22
56,29
56,75
88,4
47,87
40,73
30,98
23,86
55,25
70,99
84,6
74,35
87,7
25,30
81,81
69,49
70,6
35,77
12,99
54,34
69,53
32,62
28,40
20,94
73,55
40,85
54,21
49,51
48,63
90,26
16,71
19,14
39,91
48,58
81,35
48,81
98,52
8,66
26,75
99,87
10,4
29,44
24,53
22,59
