95 2383
value,weight
94,64
66,2
31,62
66,6
72,53
90,48
60,40
36,37
98,77
26,26
100,89
27,73
28,17
33,71
21,33
27,60
58,73
25,66
46,68
66,67
9,77
21,40
83,45
15,77
90,53
33,73
2,25
29,71
72,42
89,52
94,64
10,70
31,62
56,62
11,16
97,100
98,6
21,40
2,3
32,42
93,45
3,2
77,45
69,87
14,96
16,39
14,32
65,76
30,60
90,2
11,60
61,10
26,81
12,21
87,24
17,1
49,23
36,67
23,52
88,10
1,93
47,81
35,77
27,46
56,49
77,93
14,80
32,65
5,43
20,31
27,21
45,1
80,21
58,90
44,22
61,52
93,52
99,63
34,48
50,38
25,72
9,4
18,90
10,68
92,95
77,37
60,88
39,46
14,45
10,1
54,52
88,10
30,37
80,85
18,86
