100 2452
value,weight
20,91
97,16
39,65
75,62
17,46
91,66
86,34
20,62
79,76
32,21
56,63
48,43
76,47
53,67
12,86
94,61
86,46
31,95
15,60
46,1
11,60
96,73
66,44
11,56
81,7
94,29
34,48
63,59
94,93
60,92
62,33
44,70
19,66
4,2
27,98
81,67
66,58
57,68
69,16
18,32
55,14
70,19
64,93
31,85
52,75
52,17
88,85
57,90
13,77
80,7
74,31
36,13
45,64
35,38
24,8
80,12
49,22
58,92
54,10
69,55
26,95
52,30
99,20
53,41
90,7
63,26
40,16
88,29
68,25
62,35
56,52
77,18
55,19
43,11
86,24
57,61
83,100
42,19
86,39
97,16
5,94
20,53
45,79
21,74
44,48
5,95
4,65
23,56
37,88
5,4
62,59
7,27
16,49
63,40
40,87
4,98
33,53
74,5
59,2
32,59
