85 2197
value,weight
55,67
55,64
85,100
53,50
48,92
50,33
64,66
63,80
3,100
91,99
64,12
18,75
87,66
88,12
29,60
33,54
65,10
75,18
39,68
69,48
83,65
75,28
68,82
12,86
79,57
68,47
16,66
42,67
73,66
37,96
31,3
53,92
74,26
9,15
5,3
47,88
56,26
19,32
81,13
49,31
75,32
100,54
41,7
44,85
59,85
98,75
44,62
21,55
78,51
57,56
86,97
19,76
72,21
70,30
12,61
81,48
11,25
88,44
26,74
16,93
86,71
55,52
35,58
86,73
15,24
38,11
60,38
99,73
49,23
14,49
84,54
1,10
50,65
77,11
24,75
92,18
99,2
65,80
53,35
86,62
58,17
35,70
20,88
2,28
68,14
