85 2101
value,weight
33,56
8,21
85,68
40,98
8,25
78,34
93,4
79,2
100,60
23,16
80,77
84,73
61,93
22,67
86,49
28,43
3,12
58,51
40,67
21,21
15,2
38,7
13,13
73,3
57,77
28,8
74,97
83,43
5,71
87,13
12,41
22,21
85,80
96,8
80,62
86,99
13,87
55,47
4,39
13,25
79,71
83,60
52,56
28,88
21,17
71,33
54,27
50,53
71,89
74,95
86,65
79,100
86,72
53,89
56,61
4,37
29,38
87,64
78,72
20,14
39,98
26,98
59,28
11,47
23,87
49,98
36,65
21,63
87,1
97,43
82,81
60,14
36,30
23,59
30,30
87,20
90,31
14,66
47,53
57,16
76,11
28,9
47,80
78,65
56,28
