100 2846
value,weight
44,12
38,87
87,32
22,82
9,69
65,43
42,11
80,82
100,15
82,56
22,64
40,58
30,54
7,9
11,96
55,95
15,74
28,28
13,46
42,7
92,78
29,67
57,74
7,93
66,50
56,15
46,3
78,66
54,53
62,27
50,24
9,94
27,59
46,46
70,1
27,19
90,52
15,98
62,55
41,10
44,96
92,56
86,56
68,80
100,78
29,66
82,35
68,63
30,99
33,85
7,85
6,92
62,83
88,71
90,17
94,78
65,35
51,57
9,86
68,74
46,29
16,64
43,96
47,88
43,54
82,60
9,49
85,28
46,9
88,39
28,3
50,76
85,65
96,27
45,14
38,38
24,42
8,86
32,43
94,54
45,68
37,79
8,85
53,34
67,85
32,52
100,68
11,77
2,93
5,5
29,92
92,72
66,69
96,74
57,97
8,74
68,28
58,31
63,63
34,86
