95 2311
value,weight
73,100
53,54
18,96
68,70
93,68
49,41
78,26
67,49
29,69
63,15
84,28
15,36
63,35
79,28
71,64
64,57
64,8
19,25
42,14
60,72
51,23
32,19
63,64
3,66
47,11
22,16
20,1
67,18
38,24
41,40
3,74
8,10
90,84
74,61
6,40
78,1
10,86
53,79
91,3
47,49
37,36
10,43
41,47
93,77
27,20
98,57
83,34
32,30
46,92
69,2
9,56
59,29
17,67
41,6
46,13
35,65
87,87
12,1
23,77
57,4
65,41
84,23
87,66
78,94
47,71
72,88
75,72
100,12
31,62
87,67
20,60
3,83
71,27
18,47
82,28
67,63
89,98
59,58
32,31
74,87
75,78
3,41
45,78
3,32
81,89
97,50
24,1
84,94
6,32
82,3
31,55
41,63
65,100
35,99
84,62
