95 2397
value,weight
14,20
46,29
1,56
14,18
64,58
21,65
10,70
29,3
9,92
37,32
95,68
14,56
83,45
97,29
84,1
95,87
51,40
64,69
66,92
69,6
13,95
38,74
37,24
43,53
3,36
67,94
60,41
40,51
48,82
65,1
65,87
53,9
14,82
11,30
13,33
28,81
16,15
39,83
92,95
75,42
89,14
20,13
91,43
28,75
84,41
56,12
48,67
62,62
39,65
71,70
70,2
5,3
17,53
74,23
75,22
24,82
80,93
69,50
53,95
57,41
14,85
32,54
52,11
5,27
98,31
91,63
49,53
46,92
61,82
58,100
40,31
57,21
22,37
26,33
36,4
76,84
51,58
42,65
63,66
94,47
76,16
78,54
88,27
95,26
2,47
14,58
64,66
18,98
7,16
76,95
23,33
30,70
80,56
38,54
11,65
