85 2089
value,weight
92,40
98,27
79,74
61,39
40,3
62,66
38,68
81,84
55,6
54,85
59,30
78,16
92,24
97,54
93,79
50,40
95,37
78,59
67,34
16,52
58,90
30,76
60,22
53,34
56,26
94,29
49,77
26,20
54,90
84,61
21,54
93,100
12,27
94,40
86,16
94,62
76,72
10,22
14,91
5,67
45,77
52,11
41,100
44,95
78,28
58,7
51,47
89,63
75,76
55,48
43,18
1,30
28,2
87,87
97,86
23,49
9,76
61,66
57,45
96,57
93,6
42,11
86,60
73,18
20,7
16,94
36,89
52,44
30,37
84,61
34,93
25,9
98,5
22,93
85,12
41,27
19,95
35,3
7,49
83,29
18,44
43,98
97,19
93,93
28,21
