95 2692
value,weight
11,45
28,4
25,1
57,74
13,24
61,80
7,12
24,63
26,85
20,84
100,76
6,99
75,63
13,45
40,74
43,23
81,59
68,27
22,61
77,51
46,94
3,97
70,8
22,59
42,40
29,83
10,25
15,17
37,60
6,73
24,35
35,60
83,19
86,28
74,56
81,86
25,3
23,66
2,20
70,40
93,48
4,60
38,95
98,50
24,80
15,64
77,90
38,89
28,44
8,97
77,11
28,62
2,15
17,42
30,64
13,85
65,87
92,46
47,85
77,89
7,86
67,12
47,55
55,58
20,48
10,68
87,78
15,97
7,42
1,5
47,44
12,18
23,62
13,83
9,94
82,51
8,85
63,93
12,97
53,65
69,55
90,93
84,35
46,83
39,7
8,94
43,21
75,41
55,91
93,80
46,92
60,64
27,24
87,14
28,28
