90 2241
value,weight
27,45
31,42
37,10
32,43
9,27
7,19
92,13
79,77
2,45
39,91
11,83
77,42
97,20
25,83
18,62
64,39
53,37
42,23
71,39
3,67
10,95
73,1
35,100
35,67
35,16
34,35
93,27
80,80
4,100
40,59
51,33
54,20
29,54
27,44
22,17
97,45
55,59
33,8
42,18
43,64
53,57
72,91
26,89
37,29
39,85
36,32
64,58
9,83
93,16
62,19
88,81
23,61
42,88
65,91
12,26
20,44
75,76
96,47
100,99
25,8
37,59
95,10
56,96
97,47
63,53
74,69
49,29
11,62
41,44
7,23
3,79
15,27
80,30
69,45
60,26
88,84
30,29
10,54
39,20
52,61
15,41
65,94
21,39
16,18
35,68
45,24
64,76
97,4
33,87
20,56
