100 2472
value,weight
59,54
37,56
62,99
60,7
34,22
83,82
98,97
58,19
19,22
82,42
95,37
86,70
5,40
59,65
56,38
48,23
90,74
40,70
17,79
32,21
48,66
84,47
45,100
38,57
61,68
42,2
87,81
12,21
97,39
27,23
66,20
84,94
91,41
54,53
47,98
51,77
29,39
4,96
60,67
33,44
65,97
62,70
25,76
74,3
81,2
6,67
53,34
77,60
34,18
84,85
22,84
85,19
18,67
61,19
83,37
37,11
79,20
97,62
96,40
30,13
71,83
33,53
48,44
38,11
28,38
89,49
89,94
44,28
69,87
76,76
54,61
4,73
89,69
58,49
18,67
95,58
79,29
13,23
95,9
17,47
60,92
31,20
15,44
12,13
25,75
22,70
95,4
11,48
12,34
2,15
56,45
60,85
48,84
33,28
16,12
25,18
46,8
37,69
39,81
65,17
