100 2725
value,weight
47,14
22,5
17,98
48,1
32,45
34,74
40,27
34,68
88,11
14,90
48,31
86,85
51,100
15,6
23,34
37,21
17,11
47,92
60,39
10,53
59,73
91,77
82,66
48,85
49,89
77,89
38,54
48,92
38,74
77,18
26,80
4,28
45,100
68,33
27,24
43,77
68,77
26,88
37,69
22,7
92,98
76,24
23,8
94,51
23,43
23,71
95,9
40,55
7,71
10,47
32,95
65,51
15,95
19,39
56,84
24,39
11,68
50,75
40,72
39,76
50,93
98,93
84,13
28,91
94,11
88,13
93,46
3,29
21,45
76,69
13,69
26,18
45,91
36,91
59,15
66,56
100,7
24,80
73,56
10,34
92,11
68,43
99,99
98,94
65,63
2,27
80,38
46,99
82,81
11,43
35,11
88,9
1,4
99,78
97,13
93,56
93,91
43,22
13,77
25,96
