85 2111
value,weight
59,30
7,13
83,92
9,18
53,76
38,71
93,50
83,58
3,40
52,65
82,13
64,44
11,46
5,57
51,86
45,93
25,95
91,4
87,55
33,67
4,91
93,71
64,53
83,55
49,6
36,8
78,82
83,67
14,89
77,34
63,65
7,34
88,82
86,35
9,1
95,12
41,53
36,83
5,34
20,52
65,32
71,34
63,55
100,74
96,51
88,61
36,16
69,33
71,36
15,38
39,91
65,51
38,97
16,29
93,19
7,1
11,93
59,44
25,37
81,18
41,93
51,92
86,91
10,87
44,32
96,12
47,31
77,20
30,45
81,34
10,91
90,13
17,74
100,15
4,94
39,73
49,82
73,38
30,69
42,31
52,16
79,13
55,1
70,41
48,45
