85 2052
value,weight
16,90
61,48
41,86
22,29
23,33
1,72
64,91
16,44
72,79
11,57
17,16
33,57
43,37
78,69
64,65
46,56
74,32
13,47
89,100
86,88
12,64
66,15
2,96
93,19
32,57
6,91
4,21
63,35
15,80
51,49
78,48
28,58
99,78
97,58
94,57
80,34
57,32
12,13
99,78
54,2
68,44
15,63
47,24
12,61
95,6
31,37
59,9
97,22
73,25
62,94
73,3
33,8
89,23
67,58
38,66
56,70
58,7
4,12
65,68
1,64
55,38
35,18
55,52
90,29
56,68
28,56
32,20
24,32
69,44
3,88
29,20
10,18
34,5
18,26
69,100
94,100
16,23
61,55
97,41
59,15
42,18
39,100
100,32
93,95
87,67
