90 2259
value,weight
31,79
44,74
53,66
16,9
95,83
9,67
54,50
64,75
20,88
28,40
48,52
33,78
28,99
89,36
63,61
64,56
69,40
72,61
60,14
14,69
71,63
62,55
72,1
93,8
16,35
55,1
46,21
45,50
80,19
70,73
11,54
24,34
17,53
46,89
16,73
69,92
9,1
18,4
80,93
32,36
1,62
36,95
60,66
84,50
30,35
47,10
92,29
58,85
23,41
95,69
65,28
14,87
73,12
22,1
56,19
99,80
92,93
21,83
97,10
40,73
24,11
42,48
47,86
10,48
56,43
96,32
35,4
16,89
87,17
10,16
68,11
71,10
76,29
100,37
92,88
36,76
2,21
36,16
82,82
79,51
26,19
14,93
1,29
48,88
57,74
21,95
45,51
94,41
55,76
66,58
