85 2346
value,weight
95,30
9,57
95,100
97,86
83,98
26,1
76,72
72,40
48,25
62,85
55,81
28,70
2,70
42,47
54,94
98,94
1,70
70,91
72,33
26,30
89,72
73,5
96,57
89,94
39,20
70,98
84,30
39,44
21,95
4,23
19,86
85,54
58,16
48,74
77,19
31,14
61,58
80,30
23,88
89,47
65,97
55,79
31,58
57,48
74,38
61,49
65,89
55,60
65,15
79,85
87,28
34,18
92,11
18,95
48,59
43,62
56,7
32,37
8,94
7,93
62,55
54,28
15,5
78,67
63,43
12,74
7,90
56,26
14,97
43,93
60,32
80,38
90,46
72,4
86,43
26,91
82,94
17,5
97,32
15,70
27,35
11,34
59,32
8,54
29,85
