95 1964
value,weight
60,44
10,35
91,68
4,81
2,85
42,3
80,80
1,61
82,29
22,15
70,34
47,26
35,22
64,11
60,18
80,29
71,26
72,97
18,78
46,30
21,69
80,50
89,56
69,11
80,84
87,71
30,80
61,51
3,54
9,3
12,74
60,37
93,80
10,34
9,12
76,19
59,14
27,61
22,13
44,20
70,8
40,14
52,11
87,31
95,6
16,19
31,75
75,51
17,40
83,60
84,60
65,62
77,65
77,99
9,14
28,75
77,1
18,65
77,30
38,42
12,3
94,17
53,30
20,41
2,77
96,99
70,50
61,84
4,30
99,47
64,47
31,67
49,14
7,44
90,16
2,4
53,5
39,49
10,24
53,52
20,34
44,26
91,50
30,18
26,61
1,15
54,49
5,75
3,55
38,4
100,37
31,4
100,54
57,27
75,27
