90 2242
value,weight
59,32
63,52
17,11
9,65
7,19
41,84
59,32
62,36
85,6
32,3
28,34
53,13
79,65
37,72
93,16
28,97
19,91
20,46
85,76
92,32
52,76
65,69
51,96
15,69
63,26
79,67
95,48
57,2
88,74
74,67
8,50
44,10
14,74
68,87
86,92
7,23
54,78
54,33
7,16
79,66
45,2
100,63
76,38
66,99
80,19
56,2
58,85
90,54
17,39
88,88
24,23
18,73
41,51
23,28
10,46
81,26
19,31
84,25
95,55
37,48
39,6
40,21
58,45
81,16
53,90
65,97
77,27
61,26
8,96
76,18
38,44
54,92
81,81
1,48
1,40
74,34
30,80
53,72
32,45
6,39
52,42
30,95
58,90
49,38
38,10
47,72
94,73
39,27
97,54
29,66
