90 2268
value,weight
54,13
92,14
37,26
60,30
59,25
34,1
38,43
49,16
2,39
11,75
87,93
100,79
50,100
60,41
32,39
27,85
34,31
38,28
2,10
58,95
85,17
11,53
76,8
57,77
77,53
93,76
80,34
87,66
94,74
62,36
61,85
13,85
92,94
14,77
37,95
55,22
31,29
9,38
26,68
24,74
76,46
68,47
52,99
43,40
4,24
53,26
19,57
31,79
85,10
69,35
63,36
75,90
93,24
59,92
81,89
44,45
16,6
94,28
25,91
6,34
45,30
8,7
66,53
85,97
94,88
2,60
4,74
85,68
23,28
37,42
1,49
85,18
39,21
49,54
84,84
40,31
82,49
46,99
82,7
45,37
97,98
17,50
60,2
92,31
64,70
91,9
77,12
29,94
71,56
18,76
