100 2493
value,weight
43,45
25,47
70,22
28,59
1,22
66,37
96,45
73,39
79,30
71,63
99,74
7,59
1,37
89,35
3,71
3,77
90,42
97,52
68,91
9,33
61,91
20,43
10,58
11,6
18,2
99,49
23,65
23,17
39,93
32,90
63,68
80,50
99,60
53,59
39,64
91,87
32,20
55,96
16,34
27,56
75,49
49,67
54,19
26,20
87,95
14,21
22,51
47,65
66,46
97,62
40,30
69,68
93,98
20,96
40,32
96,99
68,23
11,68
30,49
62,18
49,39
42,32
14,30
13,74
37,77
89,38
75,14
28,36
43,37
14,32
12,4
56,89
21,32
72,91
79,48
38,95
16,37
65,31
76,91
33,53
13,52
16,6
12,10
46,1
21,98
4,86
45,39
71,76
85,25
35,10
29,48
100,50
5,65
57,66
49,87
77,43
45,31
95,9
24,9
8,31
