90 2306
value,weight
25,1
31,48
6,26
68,35
12,96
41,47
8,89
48,85
73,15
75,56
40,2
17,84
42,10
67,45
47,16
84,56
79,26
15,77
91,83
48,79
77,61
84,97
70,69
13,62
79,100
38,19
85,11
66,75
54,45
26,2
14,57
73,50
80,49
89,9
25,33
47,10
11,16
50,39
84,62
29,37
13,42
14,94
82,79
40,80
44,52
13,10
58,41
31,81
4,89
33,88
52,35
4,78
52,1
75,6
29,59
64,92
94,67
34,72
35,24
90,18
3,89
42,26
50,18
8,37
47,99
3,88
36,62
37,32
95,50
62,96
60,49
69,82
61,74
84,7
66,14
50,51
78,5
81,36
73,97
75,71
97,20
52,100
90,2
87,74
61,63
54,90
83,8
36,87
81,47
50,51
