100 2644
value,weight
17,43
61,55
83,83
27,93
12,65
99,87
55,64
26,11
37,81
28,53
39,99
91,55
87,63
69,87
91,89
48,60
33,12
2,66
53,17
63,7
55,60
28,92
10,69
47,77
57,13
68,44
5,15
17,65
85,10
84,94
18,86
62,13
23,84
79,66
71,6
66,6
43,49
11,79
18,99
25,16
28,95
44,82
30,18
49,41
96,82
65,92
18,90
41,44
51,8
58,96
1,19
65,32
86,42
27,25
59,60
86,92
78,88
90,50
84,15
84,67
16,67
51,86
48,13
79,28
76,22
90,60
3,75
98,59
58,90
59,39
26,86
27,3
90,42
36,53
94,62
93,94
33,40
31,48
13,77
82,61
50,59
54,66
91,83
56,27
55,40
48,34
82,14
22,13
60,31
70,13
8,72
79,68
28,63
96,31
86,19
95,20
99,36
97,41
30,50
8,32
