100 2496
value,weight
95,3
3,19
98,53
60,1
70,37
13,97
40,77
55,69
80,37
31,2
70,76
91,50
88,9
13,3
48,61
41,96
24,76
42,99
98,69
3,43
2,53
60,92
49,53
93,65
77,73
72,97
70,67
53,51
17,45
36,68
79,34
7,75
59,88
81,7
87,23
25,47
4,96
9,27
63,75
66,55
82,65
28,90
23,74
36,11
88,26
45,71
44,10
74,36
53,81
9,97
73,11
32,72
64,5
94,27
29,51
49,20
33,28
44,17
75,45
28,49
12,52
41,63
36,28
57,47
18,82
79,13
17,46
97,82
56,9
100,59
41,43
44,70
17,44
64,54
76,1
14,30
58,56
34,23
46,22
24,86
13,63
30,11
69,40
100,42
59,52
81,99
38,50
86,53
26,42
93,3
52,39
5,84
78,41
2,79
9,38
30,15
67,23
81,97
60,58
84,99
