85 2140
value,weight
57,76
100,98
25,44
55,53
6,32
85,67
71,5
41,23
68,23
26,15
88,22
29,97
69,95
39,45
63,26
64,74
60,81
66,99
18,13
55,14
18,24
36,30
51,87
7,4
65,64
3,54
20,4
5,47
51,13
18,40
46,57
81,89
20,76
26,18
97,47
49,81
92,74
12,92
97,31
68,62
15,11
10,97
97,85
84,26
9,11
79,85
3,46
55,75
94,28
30,70
39,19
4,28
100,97
98,39
21,38
21,43
97,86
89,73
57,75
84,31
85,5
26,16
6,45
89,16
88,44
44,58
76,59
18,51
56,80
55,87
59,57
19,59
94,51
64,100
13,40
66,68
50,6
74,53
18,7
51,85
69,41
63,90
45,25
40,48
27,30
