95 2468
value,weight
11,79
15,26
12,23
16,31
23,45
11,2
36,38
69,35
45,66
31,30
69,6
80,52
10,90
44,19
40,98
97,28
43,42
4,67
52,35
80,28
62,23
60,52
92,71
75,17
10,80
69,97
100,70
85,57
16,91
58,65
97,92
92,84
80,78
89,96
93,93
73,47
22,68
75,56
67,6
37,65
94,69
79,29
48,24
27,50
47,90
1,51
84,60
86,70
25,5
7,75
23,20
52,92
49,14
84,7
2,85
29,100
12,63
2,3
45,65
72,32
92,90
85,69
8,86
47,39
57,40
100,28
51,72
25,44
33,84
96,8
50,60
83,52
62,87
29,14
82,46
27,26
80,63
33,68
72,58
29,58
3,45
35,55
63,20
71,69
53,84
35,45
9,93
98,70
4,3
10,52
72,37
74,1
98,72
95,9
5,37
