100 2746
value,weight
80,69
7,92
26,15
27,43
54,38
42,87
2,28
78,99
85,35
16,38
52,41
25,33
86,8
50,40
39,28
27,61
8,62
98,58
86,33
38,21
51,84
18,60
59,55
77,26
77,69
78,11
8,87
55,31
4,94
58,64
30,47
9,35
3,45
20,100
29,97
93,91
94,41
65,23
95,43
30,63
31,26
78,82
90,32
38,77
18,58
52,48
54,82
93,70
15,13
34,18
93,98
15,57
67,8
5,24
45,68
48,65
77,8
90,20
35,61
7,85
89,17
100,94
93,99
9,94
83,83
52,48
58,79
42,65
89,12
77,56
85,83
44,36
45,1
24,73
83,12
69,65
2,99
42,97
5,97
55,78
77,92
97,54
3,12
26,74
13,19
80,72
29,54
56,29
43,1
15,69
65,67
29,32
92,51
76,80
21,91
21,96
18,46
78,48
92,63
79,60
