85 2056
value,weight
54,77
77,24
44,17
13,33
70,57
20,9
55,59
10,65
23,4
51,29
75,33
32,17
80,78
23,38
68,18
36,45
92,1
38,45
47,13
39,94
100,70
16,93
55,89
88,32
83,52
95,77
89,60
30,58
79,44
72,48
15,88
55,13
68,5
83,17
63,56
20,25
5,13
78,95
29,28
46,9
24,36
24,63
52,87
11,55
4,2
54,33
52,68
53,37
100,61
48,30
66,3
97,39
56,55
90,41
70,15
42,85
72,85
54,72
73,83
22,34
37,17
8,88
87,59
87,63
53,37
96,96
58,97
2,87
5,93
37,86
88,42
50,44
85,9
6,36
78,36
71,4
72,34
75,35
28,23
59,9
27,90
74,88
93,92
9,91
37,45
