85 2145
value,weight
40,24
78,15
52,89
74,95
39,54
84,72
17,61
100,45
78,45
98,43
42,36
89,62
98,6
8,33
92,57
33,97
93,85
27,74
7,50
2,64
95,25
90,33
89,85
32,37
85,37
37,25
43,10
81,42
56,81
17,22
31,55
40,11
23,63
85,85
97,77
27,13
84,34
41,52
18,68
35,22
25,15
89,57
41,39
42,59
19,18
82,17
77,86
42,19
27,26
35,13
1,99
42,21
7,79
11,61
5,89
61,32
39,35
68,35
1,40
10,69
32,92
7,26
90,66
59,2
20,60
72,8
1,95
7,13
68,97
44,86
64,93
40,28
69,43
2,95
99,57
44,52
45,37
78,22
29,16
8,93
92,82
16,41
2,94
1,37
79,62
